INSEE;NOM;NOM_COUV;COM/EPCI;POP;STRATE;X;Y;NOM2;CP
200041788;CA du Pays Nord Martinique;CA du Pays Nord Martinique;EPCI;96187;6;-301170;5170092.905;CA du Pays Nord Martinique;
200041853;CC du Pays de M. et du C.;CC du Pays de Montbozon et du Chanois;EPCI;6593;3;689835;6020089.99;CC du Pays de Montbozon et du Chanois;
200041861;CC du Triangle Vert;CC du Triangle Vert;EPCI;11041;4;709547;6043703.789;CC du Triangle Vert;
200041879;CC Terres de Saône;CC Terres de Saône;EPCI;13187;4;680757;6083874.669;CC Terres de Saône;
200041887;CC du Val Marnaysien;CC du Val Marnaysien;EPCI;14427;4;622899;5985850.811;CC du Val Marnaysien;
200041960;CC Pévèle-Carembault;CC Pévèle-Carembault;EPCI;97129;6;333452;6538949.32;CC Pévèle-Carembault;
200041994;CC Haut Val de Sèvre;CC Haut Val de Sèvre;EPCI;30671;4;-25923;5850677.411;CC Haut Val de Sèvre;
200042000;CC Bruyères-Vallons des Vosges;CC Bruyères-Vallons des Vosges;EPCI;15040;4;741870;6130274.502;CC Bruyères-Vallons des Vosges;
200042174;CA Lorient Agglomération;CA Lorient Agglomération;EPCI;205765;7;-361149;6089047.421;CA Lorient Agglomération;
200042182;CC du Mont des Avaloirs;CC du Mont des Avaloirs;EPCI;15670;4;-33544;6183618.129;CC du Mont des Avaloirs;
200042190;CA de la Porte du Hainaut;CA de la Porte du Hainaut;EPCI;157752;7;365405;6493381.085;CA de la Porte du Hainaut;
200042372;CC des Coteaux Arrats Gimone;CC des Coteaux Arrats Gimone;EPCI;10745;4;79058;5393727.153;CC des Coteaux Arrats Gimone;
200042414;CC Bresse Revermont 71;CC Bresse Revermont 71;EPCI;9898;3;583837;5899726.501;CC Bresse Revermont 71;
200042463;CC de la Montagne Noire;CC de la Montagne Noire;EPCI;5838;3;253714;5371604.981;CC de la Montagne Noire;
200042497;CC Dombes Saône Vallée;CC Dombes Saône Vallée;EPCI;39725;4;529507;5780464.758;CC Dombes Saône Vallée;
200042604;CC de Granville. Terre et Mer;CC de Granville. Terre et Mer;EPCI;44569;4;-173569;6232267.666;CC de Granville. Terre et Mer;
200042620;CC de la Région de Suippes;CC de la Région de Suippes;EPCI;7745;3;510757;6295076.928;CC de la Région de Suippes;
200042646;CC Grand Orb CC en Languedoc;CC Grand Orb communauté de communes en Languedoc;EPCI;19958;4;361233;5403586.005;CC Grand Orb communauté de communes en Languedoc;
200042653;CC Sud-Hérault;CC Sud-Hérault;EPCI;17999;4;343907;5358429.383;CC Sud-Hérault;
200042703;CC de l'Argonne Champenoise;CC de l'Argonne Champenoise;EPCI;11862;4;537814;6270512.968;CC de l'Argonne Champenoise;
200042729;CC de la Baie du Cotentin;CC de la Baie du Cotentin;EPCI;23153;4;-152041;6334953.435;CC de la Baie du Cotentin;
200042901;CC Drôme Sud Provence;CC Drôme Sud Provence;EPCI;42937;4;542065;5516247.019;CC Drôme Sud Provence;
200042935;CA Haut-Bugey Agglomération;CA Haut-Bugey Agglomération;EPCI;63216;5;627387;5818596.024;CA Haut-Bugey Agglomération;
200042943;CC du Cap Corse;CC du Cap Corse;EPCI;6655;3;1042009;5292688.83;CC du Cap Corse;
200042992;CC Perthois-Bocage et Der;CC Perthois-Bocage et Der;EPCI;5622;3;525105;6227313.986;CC Perthois-Bocage et Der;
200043016;CC Val de Charente;CC Val de Charente;EPCI;13753;4;16722;5790771.81;CC Val de Charente;
200043065;CC du Val d Amboise;CC du Val d Amboise;EPCI;27757;4;109934;6014787.845;CC du Val d Amboise;
200043081;CC Chinon. Vienne et Loire;CC Chinon. Vienne et Loire;EPCI;23456;4;28360;5979201.818;CC Chinon. Vienne et Loire;
200043123;CC Auray Quiberon Terre Atl.;CC Auray Quiberon Terre Atlantique;EPCI;89233;6;-346575;6068956.827;CC Auray Quiberon Terre Atlantique;
200043156;CC du Pays Réthelois;CC du Pays Réthelois;EPCI;30012;4;499719;6358210.913;CC du Pays Réthelois;
200043172;CA du Bassin de Brive;CA du Bassin de Brive;EPCI;107216;7;176502;5642059.778;CA du Bassin de Brive;
200043263;CC Coeur de l'Avesnois;CC Coeur de l'Avesnois;EPCI;29279;4;442092;6478645.716;CC Coeur de l'Avesnois;
200043321;CC du Pays de Mormal;CC du Pays de Mormal;EPCI;48318;4;402666;6485833.527;CC du Pays de Mormal;
200043354;CC de Villedieu Intercom;CC de Villedieu Intercom;EPCI;15653;4;-148556;6241715.852;CC de Villedieu Intercom;
200043396;CA Maubeuge Val de Sambre;CA Maubeuge Val de Sambre;EPCI;124770;7;440182;6491146.906;CA Maubeuge Val de Sambre;
200043404;CC du Sud Avesnois;CC du Sud Avesnois;EPCI;24603;4;458935;6459466.839;CC du Sud Avesnois;
200043438;CC de la Moivre à la Coole;CC de la Moivre à la Coole;EPCI;9439;3;520595;6264793.413;CC de la Moivre à la Coole;
200043495;CA du Pays de Laon;CA du Pays de Laon;EPCI;41853;4;403105;6371778.26;CA du Pays de Laon;
200043602;CC Albères. Côte Vermeille et I.;CC des Albères. de la Côte Vermeille et de l'Illibéris;EPCI;56597;5;330788;5251354.88;CC des Albères. de la Côte Vermeille et de l'Illibéris;
200043628;CC des Vallées du Clain;CC des Vallées du Clain;EPCI;26984;4;38661;5843604.125;CC des Vallées du Clain;
200043693;CC Terre Lorraine du L.;CC Terre Lorraine du Longuyonnais;EPCI;15391;4;610388;6354744.19;CC Terre Lorraine du Longuyonnais;
200043776;CC Pyrénées audoises;CC Pyrénées audoises;EPCI;13665;4;244901;5272325.616;CC Pyrénées audoises;
200043974;CC du Sud Gironde;CC du Sud Gironde;EPCI;39211;4;-18799;5551520.717;CC du Sud Gironde;
200043982;CC du Bazadais;CC du Bazadais;EPCI;15769;4;-15965;5529464.279;CC du Bazadais;
200043990;CC Vallons de Hte-Bretagne Cté;CC Vallons de Haute-Bretagne Communauté;EPCI;44247;4;-232481;6085647.651;CC Vallons de Haute-Bretagne Communauté;
200044014;CC Creuse Grand Sud;CC Creuse Grand Sud;EPCI;11711;4;244682;5780116.097;CC Creuse Grand Sud;
200044030;CC des 7 Vallées;CC des 7 Vallées;EPCI;29522;4;209052;6532620.774;CC des 7 Vallées;
200044048;CC Osartis Marquion;CC Osartis Marquion;EPCI;42476;4;340452;6500895.428;CC Osartis Marquion;
200044253;CC du Bassin de Joinville en C.;CC du Bassin de Joinville en Champagne;EPCI;12343;4;591373;6184449.567;CC du Bassin de Joinville en Champagne;
200044394;CC du Réolais en Sud Gironde;CC du Réolais en Sud Gironde;EPCI;23868;4;615;5559294.533;CC du Réolais en Sud Gironde;
200044469;CC du Pays de Mirepoix;CC du Pays de Mirepoix;EPCI;10548;4;206667;5317565.874;CC du Pays de Mirepoix;
200044618;CA Douaisis Agglo;CA Douaisis Agglo;EPCI;148875;7;340609;6505859.99;CA Douaisis Agglo;
200044691;CA du Nord Grande Terre;CA du Nord Grande Terre;EPCI;56120;5;-491680;5181098.91;CA du Nord Grande Terre;
200046977;Métropole de Lyon;Métropole de Lyon;EPCI;1416545;7;539959;5732645.908;Métropole de Lyon;
200048551;CC du Pays de Craon;CC du Pays de Craon;EPCI;28647;4;-108901;6069125.814;CC du Pays de Craon;
200049187;CA du Grand Verdun;CA du Grand Verdun;EPCI;27412;4;597680;6321908.032;CA du Grand Verdun;
200049211;CC Conflent-Canigó;CC Conflent-Canigó;EPCI;20686;4;249604;5250714.779;CC Conflent-Canigó;
200049484;CC Berry Grand Sud;CC Berry Grand Sud;EPCI;11559;4;254209;5888691.35;CC Berry Grand Sud;
200050532;CC de Petite-Terre;CC de Petite-Terre;EPCI;0;0;162983;5154839.591;CC de Petite-Terre;
200054781;Métropole du Grand Paris;Métropole du Grand Paris;EPCI;2145906;7;260812;6250569.092;Métropole du Grand Paris;
200054807;Métropole d'Aix-Marseille-Pce;Métropole d'Aix-Marseille-Provence;EPCI;1903173;7;613184;5391443.475;Métropole d'Aix-Marseille-Provence;
200055481;CC Beauce Val de Loire;CC Beauce Val de Loire;EPCI;19587;4;167832;6066476.778;CC Beauce Val de Loire;
200055655;CA Roissy Pays de France;CA Roissy Pays de France;EPCI;357929;7;297789;6265185.944;CA Roissy Pays de France;
200055887;CC Mayenne Communauté;CC Mayenne Communauté;EPCI;36678;4;-59845;6185577.958;CC Mayenne Communauté;
200056232;CA Communauté Paris-Saclay;CA Communauté Paris-Saclay;EPCI;314485;7;254839;6219334.204;CA Communauté Paris-Saclay;
200056380;CA Plaine Vallée;CA Plaine Vallée;EPCI;183428;7;262967;6281411.906;CA Plaine Vallée;
200057859;CA Coeur d'Essonne Agglo;CA Coeur d'Essonne Agglomération;EPCI;204454;7;253156;6198261.815;CA Coeur d'Essonne Agglomération;
200057958;CA Paris-Vallée de la Marne;CA Paris-Vallée de la Marne;EPCI;227011;7;293218;6246718.683;CA Paris-Vallée de la Marne;
200058360;CC entre Beauce et Perche;CC entre Beauce et Perche;EPCI;21094;4;133640;6160915.286;CC entre Beauce et Perche;
200058477;CA Val d'Yerres Val de Seine;CA Val d'Yerres Val de Seine;EPCI;177572;7;281460;6219143.095;CA Val d'Yerres Val de Seine;
200058485;CA Val Parisis;CA Val Parisis;EPCI;284254;7;248680;6275429.243;CA Val Parisis;
200058519;CA Saint Germain Bcles de Seine;CA Saint Germain Boucles de Seine;EPCI;336128;7;233351;6264233.022;CA Saint Germain Boucles de Seine;
200058782;CA de Saint Quentin en Yvelines;CA de Saint Quentin en Yvelines;EPCI;228500;7;221973;6236897.44;CA de Saint Quentin en Yvelines;
200059228;CA Grd Paris SSES;CA Grand Paris Sud Seine Essonne Sénart;EPCI;355010;7;274170;6217374.483;CA Grand Paris Sud Seine Essonne Sénart;
200059392;CC Bièvre Isère;CC Bièvre Isère;EPCI;55314;5;581208;5678450.795;CC Bièvre Isère;
200059400;CC Porte Océane du Limousin;CC Porte Océane du Limousin;EPCI;25630;4;91685;5744053.946;CC Porte Océane du Limousin;
200059871;CC du Centre-Ouest;CC du Centre-Ouest;EPCI;0;0;135244;5143857.631;CC du Centre-Ouest;
200059889;CU Grand Paris Seine et Oise;CU Grand Paris Seine et Oise;EPCI;424510;7;204906;6274923.81;CU Grand Paris Seine et Oise;
200060010;CA Mauges Communauté;CA Mauges Communauté;EPCI;120454;7;-106520;5974315.208;CA Mauges Communauté;
200060457;CA Dembeni-Mamoudzou;CA Dembeni-Mamoudzou;EPCI;0;0;144945;5145223.929;CA Dembeni-Mamoudzou;
200060465;CA du Grand Nord de Mayotte;CA du Grand Nord de Mayotte;EPCI;0;0;135216;5167413.291;CA du Grand Nord de Mayotte;
200060473;CC du Sud;CC du Sud;EPCI;0;0;140348;5133895.162;CC du Sud;
200065563;CC Normandie-Cab.-Pays d'A.;CC Normandie-Cabourg-Pays d'Auge;EPCI;31329;4;-14207;6322952.614;CC Normandie-Cabourg-Pays d'Auge;
200065589;CC Val ès Dunes;CC Val ès Dunes;EPCI;18706;4;-20872;6293523.569;CC Val ès Dunes;
200065597;CU Caen la Mer;CU Caen la Mer;EPCI;272343;7;-34642;6303622;CU Caen la Mer;
200065647;Pays de Montbéliard Agglo;CA Pays de Montbéliard Agglomération;EPCI;139590;7;748812;6024308.41;CA Pays de Montbéliard Agglomération;
200065787;CC de Pont-Aud. / Val de Risle;CC de Pont-Audemer / Val de Risle;EPCI;32651;4;72106;6322062.44;CC de Pont-Audemer / Val de Risle;
200065886;CA Loire Forez Agglo.;CA Loire Forez Agglomération (LFA);EPCI;111128;7;445512;5707329.513;CA Loire Forez Agglomération (LFA);
200065894;CC de Forez-Est;CC de Forez-Est;EPCI;64083;5;486916;5721101.472;CC de Forez-Est;
200065928;CA Lannion-Trégor Communauté;CA Lannion-Trégor Communauté;EPCI;100188;7;-344709;6248679.829;CA Lannion-Trégor Communauté;
200066009;CA Mulhouse Alsace Agglo;CA Mulhouse Alsace Agglomération;EPCI;273767;7;826666;6057363.727;CA Mulhouse Alsace Agglomération;
200066017;CC Lieuvin Pays d'Auge;CC Lieuvin Pays d'Auge;EPCI;20456;4;45395;6304005.526;CC Lieuvin Pays d'Auge;
200066025;CC Pays Rhin-Brisach;CC Pays Rhin-Brisach;EPCI;33686;4;832890;6102449.098;CC Pays Rhin-Brisach;
200066033;CC Sud Alsace Largue;CC Sud Alsace Largue;EPCI;22322;4;786691;6042395.324;CC Sud Alsace Largue;
200066041;CC Sundgau;CC Sundgau;EPCI;47711;4;812630;6034593.496;CC Sundgau;
200066058;CA Saint-Louis Agglomération;CA Saint-Louis Agglomération;EPCI;82859;6;827981;6047912.272;CA Saint-Louis Agglomération;
200066108;CC des Portes de Meuse;CC des Portes de Meuse;EPCI;16235;4;584641;6218608.025;CC des Portes de Meuse;
200066116;CC Argonne-Meuse;CC Argonne-Meuse;EPCI;7003;3;565648;6293355.028;CC Argonne-Meuse;
200066124;CA Gaillac-Graulhet;CA Gaillac-Graulhet;EPCI;74383;5;206293;5476537.463;CA Gaillac-Graulhet;
200066132;CC du Pays de S. et du Val D.;CC du Pays de Stenay et du Val Dunois;EPCI;9533;3;570005;6359406.751;CC du Pays de Stenay et du Val Dunois;
200066140;CC de l'Aire à l'Argonne;CC de l'Aire à l'Argonne;EPCI;6423;3;587253;6248916.352;CC de l'Aire à l'Argonne;
200066157;CC de Commercy-Void-V.;CC de Commercy-Void-Vaucouleurs;EPCI;22069;4;609060;6216678.318;CC de Commercy-Void-Vaucouleurs;
200066165;CC Val de Meuse-Voie Sacrée;CC Val de Meuse-Voie Sacrée;EPCI;9029;3;598236;6274632.583;CC Val de Meuse-Voie Sacrée;
200066173;CC de Damvillers Spincourt;CC de Damvillers Spincourt;EPCI;8121;3;630976;6325535.42;CC de Damvillers Spincourt;
200066223;CC Arize Lèze;CC Arize Lèze;EPCI;10982;4;156241;5331461.565;CC Arize Lèze;
200066231;CC des Portes d'Ariège Pyrénées;CC des Portes d'Ariège Pyrénées;EPCI;39958;4;174450;5335533.139;CC des Portes d'Ariège Pyrénées;
200066280;CC du Pithiverais;CC du Pithiverais;EPCI;29269;4;242162;6152156.756;CC du Pithiverais;
200066322;CC Terres des Confluences;CC Terres des Confluences;EPCI;42170;4;127079;5493811.683;CC Terres des Confluences;
200066330;CC Terres du Haut Berry;CC Terres du Haut Berry;EPCI;26114;4;283965;5965325.174;CC Terres du Haut Berry;
200066348;CC du Minervois au Caroux;CC du Minervois au Caroux;EPCI;14447;4;305974;5385116.266;CC du Minervois au Caroux;
200066355;CA Sète Agglopôle Méditerranée;CA Sète Agglopôle Méditerranée;EPCI;127927;7;423453;5386287.94;CA Sète Agglopôle Méditerranée;
200066363;CC de la Haute Ariège;CC de la Haute Ariège;EPCI;7103;3;226859;5264882.773;CC de la Haute Ariège;
200066371;CC Causses et Vallée de la D.;CC Causses et Vallée de la Dordogne;EPCI;45085;4;158642;5594443.869;CC Causses et Vallée de la Dordogne;
200066389;CA Saint-Lô Agglo;CA Saint-Lô Agglo;EPCI;76494;5;-131930;6301485.6;CA Saint-Lô Agglo;
200066405;CC Roumois Seine;CC Roumois Seine;EPCI;41424;4;59534;6347185.012;CC Roumois Seine;
200066413;CC Intercom Bernay T de Ndie;CC Intercom Bernay Terres de Normandie;EPCI;54442;5;65577;6290581.805;CC Intercom Bernay Terres de Normandie;
200066462;CC Interco Normandie Sud Eure;CC Interco Normandie Sud Eure;EPCI;37865;4;107956;6241498.661;CC Interco Normandie Sud Eure;
200066512;CC Elan Limousin Avenir Nature;CC Elan Limousin Avenir Nature;EPCI;27667;4;134646;5773360.854;CC Elan Limousin Avenir Nature;
200066520;CC Ouest Limousin;CC Ouest Limousin;EPCI;11310;4;94937;5723629.791;CC Ouest Limousin;
200066553;CC des Mts de Lacaune et MHL;CC des Monts de Lacaune et de la Montagne du Haut Languedoc;EPCI;7978;3;328935;5415078.569;CC des Monts de Lacaune et de la Montagne du Haut Languedoc;
200066561;CC Sidobre Vals et Plateaux;CC Sidobre Vals et Plateaux;EPCI;12399;4;278321;5398099.706;CC Sidobre Vals et Plateaux;
200066587;CC des Monts du Lyonnais;CC des Monts du Lyonnais;EPCI;35002;4;497520;5718790.921;CC des Monts du Lyonnais;
200066603;CC du Pays de Lubersac-P.;CC du Pays de Lubersac-Pompadour;EPCI;7480;3;161980;5691505.044;CC du Pays de Lubersac-Pompadour;
200066637;CC Hautes Terres;CC Hautes Terres;EPCI;11405;4;313911;5633682.986;CC Hautes Terres;
200066645;CC Vézère-Monédières-M.;CC Vézère-Monédières-Millesources;EPCI;5706;3;214864;5714865.077;CC Vézère-Monédières-Millesources;
200066652;CC Grand Sud Tarn et Garonne;CC Grand Sud Tarn et Garonne;EPCI;42859;4;125159;5450341.41;CC Grand Sud Tarn et Garonne;
200066660;CC de Saint-Flour;CC de Saint-Flour;EPCI;23447;4;320858;5613076.808;CC de Saint-Flour;
200066678;CC de la C. Cantalienne;CC de la Châtaigneraie Cantalienne;EPCI;21091;4;247868;5631474.57;CC de la Châtaigneraie Cantalienne;
200066710;CC Cingal-Suisse Normande;CC Cingal-Suisse Normande;EPCI;24668;4;-54394;6279053.209;CC Cingal-Suisse Normande;
200066728;CC Vallées de l'Orne et de l'O.;CC Vallées de l'Orne et de l'Odon;EPCI;25881;4;-56676;6283857.675;CC Vallées de l'Orne et de l'Odon;
200066744;CC Haute-Corrèze Communauté;CC Haute-Corrèze Communauté;EPCI;32103;4;251428;5680194.648;CC Haute-Corrèze Communauté;
200066751;CC Xaintrie Val'Dordogne;CC Xaintrie Val'Dordogne;EPCI;11249;4;238144;5653071.019;CC Xaintrie Val'Dordogne;
200066769;CC Midi Corrézien;CC Midi Corrézien;EPCI;12972;4;195308;5622070.776;CC Midi Corrézien;
200066777;CC Ploërmel Communauté;CC Ploërmel Communauté;EPCI;42244;4;-251999;6122038.292;CC Ploërmel Communauté;
200066785;CC de l'Oust à Brocéliande;CC de l'Oust à Brocéliande;EPCI;39243;4;-248151;6079094.59;CC de l'Oust à Brocéliande;
200066793;CA du Grand Annecy;CA du Grand Annecy;EPCI;209389;7;678063;5753635.532;CA du Grand Annecy;
200066801;CC Isigny-Omaha Intercom;CC Isigny-Omaha Intercom;EPCI;26438;4;-104389;6336144.955;CC Isigny-Omaha Intercom;
200066819;CC du Volvestre;CC du Volvestre;EPCI;30567;4;144993;5369349.429;CC du Volvestre;
200066827;CC du Pays de Honfleur-B.;CC du Pays de Honfleur-Beuzeville;EPCI;27172;4;15504;6342450.672;CC du Pays de Honfleur-Beuzeville;
200066835;CC de Sézanne-SO Marnais;CC de Sézanne-Sud Ouest Marnais;EPCI;21145;4;422039;6208353.984;CC de Sézanne-Sud Ouest Marnais;
200066850;CC des Paysages de la C.;CC des Paysages de la Champagne;EPCI;20954;4;424030;6290907.138;CC des Paysages de la Champagne;
200066868;CC Presqu'île de Crozon-Aulne m.;CC Presqu'île de Crozon-Aulne maritime;EPCI;22419;4;-480083;6153769.559;CC Presqu'île de Crozon-Aulne maritime;
200066876;CA de Châlons-en-Champagne;CA de Châlons-en-Champagne;EPCI;79563;5;463920;6231710.945;CA de Châlons-en-Champagne;
200066884;CC Quercy Vert-Aveyron;CC Quercy Vert-Aveyron;EPCI;22620;4;181576;5469311.195;CC Quercy Vert-Aveyron;
200066892;CC de Vendeuvre-Soulaines;CC de Vendeuvre-Soulaines;EPCI;7532;3;513070;6176451.074;CC de Vendeuvre-Soulaines;
200066918;CA Alès Agglomération;CA Alès Agglomération;EPCI;132799;7;464721;5500755.872;CA Alès Agglomération;
200066926;CA Grand Auch C. de Gascogne;CA Grand Auch Coeur de Gascogne;EPCI;39230;4;48290;5434771.379;CA Grand Auch Coeur de Gascogne;
200066975;CC Senlis Sud Oise;CC Senlis Sud Oise;EPCI;24658;4;284745;6302996.069;CC Senlis Sud Oise;
200067023;CC Coutances Mer et Bocage;CC Coutances Mer et Bocage;EPCI;47720;4;-170356;6266783.148;CC Coutances Mer et Bocage;
200067031;CC Côte Ouest Centre Manche;CC Côte Ouest Centre Manche;EPCI;21931;4;-179047;6315273.68;CC Côte Ouest Centre Manche;
200067049;CC Spelunca-Liamone;CC Spelunca-Liamone;EPCI;7615;3;959934;5212531.647;CC Spelunca-Liamone;
200067064;CC Decazeville Communauté;CC Decazeville Communauté;EPCI;18370;4;255103;5564009.924;CC Decazeville Communauté;
200067072;CC Haut-Léon Communauté;CC Haut-Léon Communauté;EPCI;31636;4;-446941;6231819.138;CC Haut-Léon Communauté;
200067080;CC Chablis Villages et Terroirs;CC Chablis Villages et Terroirs;EPCI;14722;4;424638;6080784.006;CC Chablis Villages et Terroirs;
200067106;CA du Pays Basque;CA du Pays Basque;EPCI;318709;7;-172779;5383666.872;CA du Pays Basque;
200067114;CA de l'Auxerrois;CA de l'Auxerrois;EPCI;67237;5;404408;6055185.844;CA de l'Auxerrois;
200067122;CC Coteaux et Plaines du Pays L.;CC Coteaux et Plaines du Pays Lafrançaisain;EPCI;11131;4;133844;5478053.37;CC Coteaux et Plaines du Pays Lafrançaisain;
200067130;CC de Puisaye-Forterre;CC de Puisaye-Forterre;EPCI;33770;4;359692;6065188.085;CC de Puisaye-Forterre;
200067155;CC Saint ARSV;CC Saint Affricain. Roquefort. Sept Vallons;EPCI;13624;4;326857;5449962.306;CC Saint Affricain. Roquefort. Sept Vallons;
200067163;CC Monts. Rance et Rougier;CC Monts. Rance et Rougier;EPCI;6253;3;335818;5423424.578;CC Monts. Rance et Rougier;
200067171;CC Aubrac. Carladez et Viadène;CC Aubrac. Carladez et Viadène;EPCI;10053;4;298438;5601967.971;CC Aubrac. Carladez et Viadène;
200067189;CC Creuse Sud Ouest;CC Creuse Sud Ouest;EPCI;13488;4;227520;5788363.614;CC Creuse Sud Ouest;
200067197;CC Monts d'Arrée Communauté;CC Monts d'Arrée Communauté;EPCI;7632;3;-429567;6161911.34;CC Monts d'Arrée Communauté;
200067205;CA du Cotentin;CA du Cotentin;EPCI;178002;7;-152672;6371566.918;CA du Cotentin;
200067213;CU du Grand Reims;CU du Grand Reims;EPCI;296749;7;422246;6317944.205;CU du Grand Reims;
200067239;CC des Luys en Béarn;CC des Luys en Béarn;EPCI;28931;4;-40217;5387834.63;CC des Luys en Béarn;
200067247;CC Pleyben-Châteaulin-Porzay;CC Pleyben-Châteaulin-Porzay;EPCI;22678;4;-454395;6143167.137;CC Pleyben-Châteaulin-Porzay;
200067254;CA Pau Béarn Pyrénées;CA Pau Béarn Pyrénées;EPCI;162618;7;-39556;5353592.5;CA Pau Béarn Pyrénées;
200067262;CC du Haut Béarn;CC du Haut Béarn;EPCI;32056;4;-61390;5345723.367;CC du Haut Béarn;
200067288;CC du Béarn des Gaves;CC du Béarn des Gaves;EPCI;17403;4;-102160;5383531.398;CC du Béarn des Gaves;
200067296;CC du Nord Est Béarn;CC du Nord Est Béarn;EPCI;34551;4;-24817;5357780.475;CC du Nord Est Béarn;
